"All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","Accurized Rounds, Appended Mag","Killing Wind, Overflow, Surplus","Swashbuckler, Disruption Break",Handling,"mkb,pvp"
,,,,,,,
Sorrow's Verse,Arc,"Fluted Barrel, Arrowhead Brake, Corkscrew Rifling","Tactical Mag, Appended Mag, Extended Mag","Subsistence, Feeding Frenzy, Outlaw","Frenzy, One for All, Demolitionist, Harmony, Rampage",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Smallbore","Accurized Rounds, Tactical Mag","Tap the Trigger, Dynamic Sway Reduction, Heating Up","Multikill Clip, Snapshot Sights, Demolitionist, Harmony",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","Accurized Rounds, Tactical Mag","Tap the Trigger, Dynamic Sway Reduction, Heating Up","Multikill Clip, Snapshot Sights, Demolitionist, Harmony",Handling,"mkb,pvp"
,,,,,,,
The Number,Arc,"Fluted Barrel, Arrowhead Brake, Corkscrew Rifling","Armor-Piercing Rounds, Appended Mag, Extended Mag","Field Prep, Surplus","One for All, Multikill Clip, Unrelenting, Wellspring",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Smallbore","High-Caliber Rounds, Ricochet Rounds","Killing Wind, Surplus",Multikill Clip,Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","High-Caliber Rounds, Ricochet Rounds","Killing Wind, Surplus",Multikill Clip,Handling,"mkb,pvp"
,,,,,,,
The Summoner,Solar,"Fluted Barrel, Arrowhead Brake, Corkscrew Rifling","Armor-Piercing Rounds, Appended Mag, Extended Mag","Overflow, Dynamic Sway Reduction","Rampage, Dragonfly",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Smallbore","High-Caliber Rounds, Ricochet Rounds","Moving Target, Dynamic Sway Reduction, Overflow","Rangefinder, Celerity, Elemental Capacitor",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","High-Caliber Rounds, Ricochet Rounds","Moving Target, Dynamic Sway Reduction, Overflow","Rangefinder, Celerity, Elemental Capacitor",Handling,"mkb,pvp"
,,,,,,,
The Summoner (Adept),Solar,"Fluted Barrel, Arrowhead Brake, Corkscrew Rifling","Armor-Piercing Rounds, Appended Mag, Extended Mag","Overflow, Dynamic Sway Reduction","Rampage, Dragonfly",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Smallbore","High-Caliber Rounds, Ricochet Rounds","Moving Target, Dynamic Sway Reduction, Overflow","Rangefinder, Celerity, Elemental Capacitor",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling, Smallbore","High-Caliber Rounds, Ricochet Rounds","Moving Target, Dynamic Sway Reduction, Overflow","Rangefinder, Celerity, Elemental Capacitor",Handling,"mkb,pvp""All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,"controller,pvp",,,,,,
Intro,"mkb,pvp",,,,,,
,,,,,,,
Name,Element,Sights/Barrels,Magazine,Perk 1,Perk 2,Masterwork,Tags
Accrued Redemption,Kinetic,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching",Archer's Tempo,"Explosive Head, Rampage, Rapid Hit",Draw Time,"mkb,controller,pve"
,,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Archer's Tempo, Quickdraw","Explosive Head, Moving Target",Draw Time or Accuracy,"controller,pvp"
,,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Archer's Tempo, Quickdraw","Explosive Head, Moving Target",Draw Time or Accuracy,"mkb,pvp"
,,,,,,,
Biting Winds,Kinetic,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Rapid Hit, Surplus","Explosive Head, Swashbuckler, Sympathetic Arsenal",Draw Time,"mkb,controller,pve"
,,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Moving Target, Rapid Hit, Killing Wind","Explosive Head, Snapshot Sights, Swashbuckler",Draw Time or Accuracy,"controller,pvp"
,,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Moving Target, Rapid Hit, Killing Wind","Explosive Head, Snapshot Sights, Swashbuckler",Draw Time or Accuracy,"mkb,pvp"
,,,,,,,
Whispering Slab,Kinetic,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching",Archer's Tempo,"Vorpal Weapon, Demolitionist, Sympathetic Arsenal",Draw Time,"mkb,controller,pve"
,,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Archer's Tempo, Firmly Planted","Opening Shot, Demolitionist",Draw Time or Accuracy,"controller,pvp"
,,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Archer's Tempo, Firmly Planted","Opening Shot, Demolitionist",Draw Time or Accuracy,"mkb,pvp"
,,,,,,,
Arsenic Bite-4b,Arc,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Dragonfly, Rampage","Explosive Head, Archer's Tempo",Reload,"mkb,controller,pve"
,,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Moving Target, Snapshot Sights","Archer's Tempo, Explosive Head",Draw Time or Accuracy,"controller,pvp"
,,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Moving Target, Snapshot Sights","Archer's Tempo, Explosive Head",Draw Time or Accuracy,"mkb,pvp"
,,,,,,,
Imperial Needle,Void,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Archer's Tempo, Impulse Amplifier","Frenzy, Swashbuckler, Sympathetic Arsenal",Draw Time,"mkb,controller,pve"
,,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Archer's Tempo, Killing Wind","Opening Shot, Wellspring",Draw Time or Accuracy,"controller,pvp"
,,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Archer's Tempo, Killing Wind","Opening Shot, Wellspring",Draw Time or Accuracy,"mkb,pvp"
,,,,,,,
Point of the Stag,Arc,Elastic String,Natural Fletching,"Archer's Tempo, No Distractions","Vorpal Weapon, Eye of the Storm",Draw Time,"mkb,controller,pve"
,,Elastic String,Natural Fletching,"No Distractions, Archer's Tempo","Eye of the Storm, Vorpal Weapon",Draw Time or Accuracy,"controller,pvp"
,,Elastic String,Natural Fletching,"No Distractions, Archer's Tempo","Eye of the Storm, Vorpal Weapon",Draw Time or Accuracy,"mkb,pvp"
,,,,,,,
Tyranny of Heaven,Solar,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching",Archer's Tempo,"Explosive Head, Rampage",Draw Time,"mkb,controller,pve"
,,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Moving Target, Archer's Tempo","Snapshot Sights, Explosive Head",Draw Time or Accuracy,"controller,pvp"
,,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Moving Target, Archer's Tempo","Snapshot Sights, Explosive Head",Draw Time or Accuracy,"mkb,pvp"
,,,,,,,
Wolftone Draw,Arc,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching","Archer's Tempo, Impulse Amplifier, Shoot to Loot","Frenzy, Dragonfly, Demolitionist",Draw Time,"mkb,controller,pve"
,,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching",Archer's Tempo ,"Demolitionist, Harmony",Draw Time or Accuracy,"controller,pvp"
,,"Elastic String, Flexible String, Polymer String","Fiberglass Arrow Shaft, Straight Fletching",Archer's Tempo,"Demolitionist, Harmony",Draw Time or Accuracy,"mkb,pvp""All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,"controller,pvp",,,,,,
Intro,"mkb,pvp",,,,,,
,,,,,,,
Name,Element,Sights/Barrels,Magazine,Perk 1,Perk 2,Masterwork,Tags
Cartesian Coordinate,Solar,"Hitmark IS, Cleanshot IS, Red Dot Micro","Accelerated Coils, Liquid Coils, Enhanced Battery","Feeding Frenzy, Lead from Gold, Grave Robber","Vorpal Weapon, High-Impact Reserves, Swashbuckler",Reload,"mkb,controller,pve"
,,"Red Dot Micro, Red Dot 2 MOA","Accelerated Coils, Particle Repeater, Projection Fuse","Under Pressure, Slideways","High-Impact Reserves, Snapshot Sights",Stability or Handling,"controller,pvp"
,,"Red Dot Micro, Red Dot 2 MOA","Accelerated Coils, Particle Repeater, Projection Fuse","Under Pressure, Slideways","High-Impact Reserves, Snapshot Sights",Handling or Stability,"mkb,pvp"
,,,,,,,
Coriolis Force,Void,"Fluted Barrel, Corkscrew Rifling","Liquid Coils, Enhanced Battery, Ionized Battery","Feeding Frenzy, Ambitious Assassin","Thresh, Unrelenting, One for All",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Smallbore, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Moving Target, Killing Wind","Rangefinder, Eye of the Storm",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Moving Target, Killing Wind","Rangefinder, Eye of the Storm",Handling or Stability,"mkb,pvp"
,,,,,,,
Dream Breaker,Solar,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Liquid Coils, Enhanced Battery, Ionized Battery","Lead from Gold, Heating Up","Frenzy, High-Impact Reserves, Surrounded",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Particle Repeater, Projection Fuse","Firmly Planted, Under Pressure, Heating Up","Eye of the Storm, High-Impact Reserves, Kickstart",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Particle Repeater, Projection Fuse","Firmly Planted, Under Pressure, Heating Up","Eye of the Storm, High-Impact Reserves, Kickstart",Handling or Stability,"mkb,pvp"
,,,,,,,
Exile's Curse,Arc,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Accelerated Coils, Enhanced Battery","Slideshot, Pulse Monitor","Vorpal Weapon, High-Impact Reserves",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Particle Repeater, Projection Fuse","Slideshot, Killing Wind, Pulse Monitor","High-Impact Reserves, Vorpal Weapon",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Particle Repeater, Projection Fuse","Slideshot, Killing Wind, Pulse Monitor","High-Impact Reserves, Vorpal Weapon",Handling or Stability,"mkb,pvp"
,,,,,,,
Exile's Curse (Adept),Arc,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Accelerated Coils, Enhanced Battery","Slideshot, Pulse Monitor","Vorpal Weapon, High-Impact Reserves",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Particle Repeater, Projection Fuse","Slideshot, Killing Wind, Pulse Monitor","High-Impact Reserves, Vorpal Weapon",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Particle Repeater, Projection Fuse","Slideshot, Killing Wind, Pulse Monitor","High-Impact Reserves, Vorpal Weapon",Handling or Stability,"mkb,pvp"
,,,,,,,
Glacioclasm,Void,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Accelerated Coils, Enhanced Battery","Subsistence, Surplus, Slideshot","Reservoir Burst, Swashbuckler, Demolitionist",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Particle Repeater, Projection Fuse","Under Pressure, Surplus, Slideshot","High-Impact Reserves, Demolitionist, Swashbuckler",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Particle Repeater, Projection Fuse","Under Pressure, Surplus, Slideshot","High-Impact Reserves, Demolitionist, Swashbuckler",Handling or Stability,"mkb,pvp"
,,,,,,,
Hollow Words,Arc,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Liquid Coils, Enhanced Battery, Ionized Battery","Feeding Frenzy, Lead from Gold","Vorpal Weapon, Disruption Break, Unrelenting",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Slideways, Killing Wind","Disruption Break, Vorpal Weapon",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Slideways, Killing Wind","Disruption Break, Vorpal Weapon",Handling or Stability,"mkb,pvp"
,,,,,,,
Iota Draconis,Solar,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Accelerated Coils, Enhanced Battery","Feeding Frenzy, Lead from Gold, Surplus","Frenzy, Harmony, Adagio",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Particle Repeater, Projection Fuse","Under Pressure, Heating Up, Surplus","High-Impact Reserves, Harmony",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Particle Repeater, Projection Fuse","Under Pressure, Heating Up, Surplus","High-Impact Reserves, Harmony",Handling or Stability,"mkb,pvp"
,,,,,,,
Main Ingredient,Arc,"Hitmark IS, Clean Shot IS, Red Dot Micro","Enhanced Battery, Liquid Coils, Accelerated Coils",Auto-Loading Holster,"Rampage, High Impact Reserves, Kill Clip",Reload,"mkb,controller,pve"
,,"Red Dot Micro, Red Dot 2 MOA","Particle Repeater, Projection Fuse","Under Pressure, Firmly Planted, Moving Target","High-Impact Reserves, Rangefinder, Tap the Trigger",Stability or Handling,"controller,pvp"
,,"Red Dot Micro, Red Dot 2 MOA","Particle Repeater, Projection Fuse","Under Pressure, Firmly Planted, Moving Target","High-Impact Reserves, Rangefinder, Tap the Trigger",Handling or Stability,"mkb,pvp"
,,,,,,,
Null Composure,Void,Fluted Barrel,Projection Fuse,"Feeding Frenzy, Heating Up","Reservoir Burst, High-Impact Reserves",Range,"mkb,controller,pve"
,,Fluted Barrel,Projection Fuse,"Heating Up, Feeding Frenzy","High-Impact Reserves, Reservoir Burst",Range,"controller,pvp"
,,Fluted Barrel,Projection Fuse,"Heating Up, Feeding Frenzy","High-Impact Reserves, Reservoir Burst",Range,"mkb,pvp"
,,,,,,,
PLUG ONE.1,Arc,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Liquid Coils, Enhanced Battery, Ionized Battery","Feeding Frenzy, Bottomless Grief","Reservoir Burst, Adrenaline Junkie, Cornered",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Heating Up, Killing Wind","Kickstart, Adrenaline Junkie",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Heating Up, Killing Wind","Kickstart, Adrenaline Junkie",Handling or Stability,"mkb,pvp"
,,,,,,,
PLUG ONE.1 (Adept),Arc,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Liquid Coils, Enhanced Battery, Ionized Battery","Feeding Frenzy, Bottomless Grief","Reservoir Burst, Adrenaline Junkie, Cornered",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Heating Up, Killing Wind","Kickstart, Adrenaline Junkie",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Heating Up, Killing Wind","Kickstart, Adrenaline Junkie",Handling or Stability,"mkb,pvp"
,,,,,,,
Techeun Force,Arc,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Liquid Coils, Enhanced Battery, Ionized Battery",Kill Clip,"Rampage, High-Impact Reserves",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Snapshot Sights","High-Impact Reserves, Rangefinder",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Snapshot Sights","High-Impact Reserves, Rangefinder",Handling or Stability,"mkb,pvp"
,,,,,,,
Timelines' Vertex,Solar,"Candle PS, Spark PS, Torch HS3","Liquid Coils, Enhanced Battery, Ionized Battery","Auto-Loading Holster, Field Prep, Lead from Gold","Demolitionist, Disruption Break",Reload,"mkb,controller,pve"
,,"Impulse MS3, Flash HS5, Torch HS3","Accelerated Coils, Projection Fuse",Firmly Planted,"Snapshot Sights, Disruption Break",Stability or Handling,"controller,pvp"
,,"Impulse MS3, Flash HS5, Torch HS3","Accelerated Coils, Projection Fuse",Firmly Planted,"Snapshot Sights, Disruption Break",Handling or Stability,"mkb,pvp"
,,,,,,,
Trinary System,Solar,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Liquid Coils, Enhanced Battery, Ionized Battery","Auto-Loading Holster, Feeding Frenzy, Ambitious Assassin","One for All, Demolitionist, Swashbuckler, Unrelenting",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Firmly Planted, Slideshot","Tap the Trigger, High-Impact Reserves, Demolitionist",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Firmly Planted, Slideshot","Tap the Trigger, High-Impact Reserves, Demolitionist",Handling or Stability,"mkb,pvp"
,,,,,,,
Zealot's Reward,Void,"Arrowhead Brake, Fluted Barrel, Corkscrew Rifling","Liquid Coils, Enhanced Battery, Ionized Battery","Auto-Loading Holster, Feeding Frenzy","Rampage, High-Impact Reserves, Disruption Break",Reload,"mkb,controller,pve"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Feeding Frenzy","High-Impact Reserves, Disruption Break",Stability or Handling,"controller,pvp"
,,"Fluted Barrel, Arrowhead Brake, Hammer-Forged Rifling","Accelerated Coils, Projection Fuse","Under Pressure, Feeding Frenzy","High-Impact Reserves, Disruption Break",Handling or Stability,"mkb,pvp""All weapons are sorted by slot, and then alphanumeric. ",,,,,,,
Recommendations are in order of importance.,,,,,,,
Order is as follows:,"mkb,controller,pve",,,,,,
,"controller,pvp",,,,,,
Intro,"mkb,pvp",,,,,,
,,,,,,,
Name,Element,Sights/Barrels,Magazine,Perk 1,Perk 2,Masterwork,Tags
Ignition Code,Kinetic,"Quick Launch, Smart Drift Control, Linear Compensator","Blinding Grenades, Spike Grenades","Slideshot, Ambitious Assassin, Field Prep","Vorpal Weapon, Demolitionist, Frenzy, One for All",Reload,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Spike Grenades","Slideshot, Surplus","Demolitionist, Vorpal Weapon",Blast Radius or Velocity,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch","Proximity Grenades, Spike Grenades","Slideshot, Surplus","Demolitionist, Vorpal Weapon",Blast Radius or Velocity,"mkb,pvp"
,,,,,,,
Pardon Our Dust,Kinetic,"Quick Launch, Smart Drift Control, Linear Compensator","Spike Grenades, Blinding Grenades","Auto-Loading Holster, Ambitious Assassin","Vorpal Weapon, Demolitionist, Adrenaline Junkie",Reload or Velocity,"mkb,controller,pve"
,,"Volatile Launch, Confined Launch, Quick Launch",Proximity Grenades,Auto-Loading Holster,"Demolitionist, Vorpal Weapon",Blast Radius or Velocity,"controller,pvp"
,,"Volatile Launch, Confined Launch, Quick Launch",Proximity Grenades,Auto-Loading Holster,"Demolitionist, Vorpal Weapon",Blast Radius or Velocity,"mkb,pvp"
,,,,,,,
Deafening Whisper,Void,"Quick Launch, Smart Drift Control, Linear Compensator",High-Velocity Rounds,"Ambitious Assassin, Lead from Gold","Rampage, Wellspring, Unrelenting",Reload,"mkb,controller,pve"
